geoid,name,year,total_pop,plumbing,percent_lacking_plumbing
55073,"Marathon County, Wisconsin",2022,137958,66.0,0.0478406471534815
55131,"Washington County, Wisconsin",2022,137688,111.0,0.080617047237232
72135,"Toa Alta Municipio, Puerto Rico",2022,66041,119.0,0.1801910934116685
42001,"Adams County, Pennsylvania",2022,106027,0.0,0.0
8014,"Broomfield County, Colorado",2022,76121,24.0,0.0315287502791608
17093,"Kendall County, Illinois",2022,137254,0.0,0.0
25003,"Berkshire County, Massachusetts",2022,127859,205.0,0.1603328666734449
42025,"Carbon County, Pennsylvania",2022,65460,0.0,0.0
33011,"Hillsborough County, New Hampshire",2022,426594,238.0,0.0557907518624265
48485,"Wichita County, Texas",2022,129978,30.0,0.0230808290633799
37037,"Chatham County, North Carolina",2022,79864,0.0,0.0
22005,"Ascension Parish, Louisiana",2022,130458,0.0,0.0
13117,"Forsyth County, Georgia",2022,267237,41.0,0.0153421868977723
27037,"Dakota County, Minnesota",2022,443341,182.0,0.0410519216584976
47179,"Washington County, Tennessee",2022,136172,195.0,0.143201245483653
5125,"Saline County, Arkansas",2022,127357,524.0,0.4114418524305692
13097,"Douglas County, Georgia",2022,147316,0.0,0.0
19153,"Polk County, Iowa",2022,501089,249.0,0.0496917713220605
19049,"Dallas County, Iowa",2022,108016,54.0,0.0499925936898237
39119,"Muskingum County, Ohio",2022,86113,85.0,0.0987075122223125
1003,"Baldwin County, Alabama",2023,253507,271.0,0.1069004011723542
1069,"Houston County, Alabama",2023,108462,30.0,0.027659456768269
6037,"Los Angeles County, California",2023,9663345,5248.0,0.0543083166336294
6087,"Santa Cruz County, California",2023,261547,187.0,0.0714976658114985
6097,"Sonoma County, California",2023,481812,308.0,0.0639253484761691
6013,"Contra Costa County, California",2023,1155025,517.0,0.0447609359104781
10001,"Kent County, Delaware",2023,189789,4.0,0.0021076037072749
12017,"Citrus County, Florida",2023,166696,198.0,0.1187790948793012
12071,"Lee County, Florida",2023,834573,1269.0,0.1520538047600389
12101,"Pasco County, Florida",2023,632996,813.0,0.1284368305644901
12033,"Escambia County, Florida",2023,326928,30.0,0.0091763324034649
2090,"Fairbanks North Star Borough, Alaska",2023,94840,1786.0,1.883171657528469
13185,"Lowndes County, Georgia",2023,120712,43.0,0.0356219762741069
13127,"Glynn County, Georgia",2023,86172,53.0,0.0615048971823794
13051,"Chatham County, Georgia",2023,303655,315.0,0.1037361479310401
13179,"Liberty County, Georgia",2023,69210,0.0,0.0
13073,"Columbia County, Georgia",2023,165162,293.0,0.1774015814775796
17031,"Cook County, Illinois",2023,5087072,3694.0,0.0726154455844147
1117,"Shelby County, Alabama",2023,233000,221.0,0.0948497854077253
1055,"Etowah County, Alabama",2023,103241,46.0,0.0445559419222983
1051,"Elmore County, Alabama",2023,90441,0.0,0.0
22017,"Caddo Parish, Louisiana",2023,226386,218.0,0.0962957073317254
24005,"Baltimore County, Maryland",2023,844703,968.0,0.1145964913111472
24025,"Harford County, Maryland",2023,264644,0.0,0.0
24015,"Cecil County, Maryland",2023,105672,24.0,0.0227117874176697
25009,"Essex County, Massachusetts",2023,810089,704.0,0.0869040315323378
25005,"Bristol County, Massachusetts",2023,581841,324.0,0.0556853160915095
25021,"Norfolk County, Massachusetts",2023,727473,959.0,0.1318261983606264
26055,"Grand Traverse County, Michigan",2023,96421,57.0,0.0591157527924414
26103,"Marquette County, Michigan",2023,66999,351.0,0.5238884162450186
26147,"St. Clair County, Michigan",2023,159874,489.0,0.3058658693721305
27027,"Clay County, Minnesota",2023,66258,88.0,0.132814150744061
28033,"DeSoto County, Mississippi",2023,193247,112.0,0.0579569152431861
34015,"Gloucester County, New Jersey",2023,308423,0.0,0.0
36013,"Chautauqua County, New York",2023,124891,441.0,0.3531079100976051
36045,"Jefferson County, New York",2023,114787,47.0,0.0409454032251038
36059,"Nassau County, New York",2023,1381715,1139.0,0.0824337869965948
37133,"Onslow County, North Carolina",2023,213676,295.0,0.1380594919410696
38035,"Grand Forks County, North Dakota",2023,72708,142.0,0.1953017549650657
45051,"Horry County, South Carolina",2023,397478,192.0,0.0483045602523913
42111,"Somerset County, Pennsylvania",2023,72197,21.0,0.0290870811806584
42133,"York County, Pennsylvania",2023,464640,400.0,0.0860881542699724
45003,"Aiken County, South Carolina",2023,177130,170.0,0.0959747078416981
45091,"York County, South Carolina",2023,298320,117.0,0.0392196299275945
47065,"Hamilton County, Tennessee",2023,379864,127.0,0.0334330181328054
47059,"Greene County, Tennessee",2023,72577,39.0,0.0537360320762776
48355,"Nueces County, Texas",2023,352289,361.0,0.1024726857778698
48215,"Hidalgo County, Texas",2023,898471,1470.0,0.1636112907372636
48061,"Cameron County, Texas",2023,426710,309.0,0.0724145204002718
48479,"Webb County, Texas",2023,269148,234.0,0.0869410138659771
48039,"Brazoria County, Texas",2023,398938,196.0,0.0491304413217091
49045,"Tooele County, Utah",2023,82051,0.0,0.0
51095,"James City County, Virginia",2023,82654,0.0,0.0
51107,"Loudoun County, Virginia",2023,436347,55.0,0.0126046472188418
53067,"Thurston County, Washington",2023,299003,0.0,0.0
53029,"Island County, Washington",2023,86267,0.0,0.0
54011,"Cabell County, West Virginia",2023,92082,51.0,0.0553854173454095
54003,"Berkeley County, West Virginia",2023,132440,0.0,0.0
6057,"Nevada County, California",2023,102037,156.0,0.1528857179258504
5085,"Lonoke County, Arkansas",2023,75944,291.0,0.3831770778468345
6007,"Butte County, California",2023,207172,31.0,0.0149634120440986
6089,"Shasta County, California",2023,180366,75.0,0.0415821163633944
6047,"Merced County, California",2023,291920,87.0,0.0298026856673061
6033,"Lake County, California",2023,67878,115.0,0.1694216093579657
6115,"Yuba County, California",2023,85722,0.0,0.0
8035,"Douglas County, Colorado",2023,383906,319.0,0.0830932572035862
9140,"Naugatuck Valley Planning Region, Connecticut",2023,456128,344.0,0.0754174266872456
12107,"Putnam County, Florida",2023,75955,0.0,0.0
12001,"Alachua County, Florida",2023,285994,110.0,0.0384623453638887
13089,"DeKalb County, Georgia",2023,762992,504.0,0.0660557384612158
13157,"Jackson County, Georgia",2023,88615,0.0,0.0
13031,"Bulloch County, Georgia",2023,84327,32.0,0.0379475138449132
15003,"Honolulu County, Hawaii",2023,989408,1042.0,0.1053155017950127
15007,"Kauai County, Hawaii",2023,73851,0.0,0.0
18035,"Delaware County, Indiana",2023,112321,230.0,0.2047702566750652
22033,"East Baton Rouge Parish, Louisiana",2023,448467,489.0,0.1090381232063897
27013,"Blue Earth County, Minnesota",2023,70006,99.0,0.1414164500185698
30031,"Gallatin County, Montana",2023,126409,87.0,0.0688242134658133
34027,"Morris County, New Jersey",2023,514423,491.0,0.0954467432443728
36111,"Ulster County, New York",2023,182333,59.0,0.032358377254803
37051,"Cumberland County, North Carolina",2023,337890,69.0,0.0204208470212199
37085,"Harnett County, North Carolina",2023,141477,36.0,0.0254458321847367
37193,"Wilkes County, North Carolina",2023,66013,0.0,0.0
40027,"Cleveland County, Oklahoma",2023,301193,96.0,0.0318732507063577
41017,"Deschutes County, Oregon",2023,208513,171.0,0.0820092752010666
41047,"Marion County, Oregon",2023,346741,312.0,0.0899807060601428
42027,"Centre County, Pennsylvania",2023,157795,62.0,0.039291485788523
42041,"Cumberland County, Pennsylvania",2023,270738,100.0,0.0369360784226817
42003,"Allegheny County, Pennsylvania",2023,1224825,892.0,0.0728267303492335
42129,"Westmoreland County, Pennsylvania",2023,351163,187.0,0.0532516238897605
45077,"Pickens County, South Carolina",2023,135495,98.0,0.072327392154692
45085,"Sumter County, South Carolina",2023,104165,25.0,0.0240003840061441
45063,"Lexington County, South Carolina",2023,309528,48.0,0.0155074823602388
45055,"Kershaw County, South Carolina",2023,69905,130.0,0.1859666690508547
46103,"Pennington County, South Dakota",2023,115903,0.0,0.0
47093,"Knox County, Tennessee",2023,500669,68.0,0.0135818275147852
47001,"Anderson County, Tennessee",2023,80234,392.0,0.4885709300296632
48157,"Fort Bend County, Texas",2023,916778,627.0,0.0683916935179509
48257,"Kaufman County, Texas",2023,185690,129.0,0.0694706230814798
48471,"Walker County, Texas",2023,81268,0.0,0.0
49057,"Weber County, Utah",2023,271926,386.0,0.1419503835602333
51087,"Henrico County, Virginia",2023,334760,519.0,0.1550364440195961
51015,"Augusta County, Virginia",2023,78247,76.0,0.0971283244086035
51121,"Montgomery County, Virginia",2023,98666,42.0,0.0425678551882107
51019,"Bedford County, Virginia",2023,81525,0.0,0.0
53041,"Lewis County, Washington",2023,86154,195.0,0.2263388815377115
55111,"Sauk County, Wisconsin",2023,65920,8.0,0.012135922330097
55035,"Eau Claire County, Wisconsin",2023,107903,169.0,0.1566221513766994
9110,"Capitol Planning Region, Connecticut",2023,975328,932.0,0.0955575970340234
10003,"New Castle County, Delaware",2023,578592,221.0,0.0381961727780543
10005,"Sussex County, Delaware",2023,263509,64.0,0.0242875954900971
11001,"District of Columbia, District of Columbia",2023,678972,137.0,0.0201775625504439
12057,"Hillsborough County, Florida",2023,1535564,852.0,0.0554844995063703
12009,"Brevard County, Florida",2023,643979,636.0,0.0987609844420392
12113,"Santa Rosa County, Florida",2023,203162,106.0,0.0521751114873844
12131,"Walton County, Florida",2023,86354,0.0,0.0
12073,"Leon County, Florida",2023,296913,184.0,0.061971015078491
13215,"Muscogee County, Georgia",2023,201877,30.0,0.0148605338894475
13103,"Effingham County, Georgia",2023,71541,28.0,0.0391383961644371
1089,"Madison County, Alabama",2023,412600,465.0,0.1126999515269025
4005,"Coconino County, Arizona",2023,144472,1390.0,0.9621241486239548
4027,"Yuma County, Arizona",2023,213221,316.0,0.1482030381622823
4001,"Apache County, Arizona",2023,65036,2545.0,3.913217295036595
5131,"Sebastian County, Arkansas",2023,129098,114.0,0.0883050085981192
5007,"Benton County, Arkansas",2023,311013,114.0,0.0366544163748782
6073,"San Diego County, California",2023,3269973,1193.0,0.0364834816678914
6065,"Riverside County, California",2023,2492442,1892.0,0.0759094895688645
6041,"Marin County, California",2023,254407,204.0,0.0801864728564858
6081,"San Mateo County, California",2023,726353,457.0,0.0629170664952165
6017,"El Dorado County, California",2023,192215,90.0,0.0468225684780064
8077,"Mesa County, Colorado",2023,159681,0.0,0.0
8123,"Weld County, Colorado",2023,359442,160.0,0.0445134402768735
8069,"Larimer County, Colorado",2023,370771,118.0,0.0318255742763053
37031,"Carteret County, North Carolina",2023,69615,145.0,0.2082884435825612
37019,"Brunswick County, North Carolina",2023,159964,219.0,0.1369058038058563
37129,"New Hanover County, North Carolina",2023,238852,292.0,0.1222514360357041
37119,"Mecklenburg County, North Carolina",2023,1163701,457.0,0.039271256104446
37089,"Henderson County, North Carolina",2023,119230,0.0,0.0
38017,"Cass County, North Dakota",2023,196362,140.0,0.0712968904370499
41039,"Lane County, Oregon",2023,381181,106.0,0.0278083115370388
41051,"Multnomah County, Oregon",2023,789698,344.0,0.0435609562136411
41035,"Klamath County, Oregon",2023,70003,64.0,0.0914246532291473
42055,"Franklin County, Pennsylvania",2023,157854,159.0,0.1007259873047246
42017,"Bucks County, Pennsylvania",2023,645984,0.0,0.0
42029,"Chester County, Pennsylvania",2023,549784,264.0,0.0480188583152656
44007,"Providence County, Rhode Island",2023,660615,352.0,0.0532836826290653
45013,"Beaufort County, South Carolina",2023,198979,174.0,0.0874464139431799
45007,"Anderson County, South Carolina",2023,213076,178.0,0.0835382680358182
45043,"Georgetown County, South Carolina",2023,65731,268.0,0.4077223836545922
47009,"Blount County, Tennessee",2023,141456,56.0,0.0395882818685669
48167,"Galveston County, Texas",2023,361744,227.0,0.0627515591136273
48037,"Bowie County, Texas",2023,91687,203.0,0.2214054337037966
4013,"Maricopa County, Arizona",2023,4585871,5241.0,0.1142858139707811
4021,"Pinal County, Arizona",2023,484239,320.0,0.0660830705498731
17161,"Rock Island County, Illinois",2023,141236,154.0,0.1090373559149225
17097,"Lake County, Illinois",2023,708760,236.0,0.0332975901574581
18089,"Lake County, Indiana",2023,500598,227.0,0.0453457664633098
18177,"Wayne County, Indiana",2023,66127,84.0,0.1270282940402558
19163,"Scott County, Iowa",2023,174270,276.0,0.1583749354449991
1043,"Cullman County, Alabama",2023,92016,242.0,0.2629977395235611
1121,"Talladega County, Alabama",2023,81132,243.0,0.2995119065227037
22105,"Tangipahoa Parish, Louisiana",2023,138064,528.0,0.382431336191911
22071,"Orleans Parish, Louisiana",2023,364136,371.0,0.1018850099962651
24037,"St. Mary's County, Maryland",2023,115281,228.0,0.1977776042886512
24021,"Frederick County, Maryland",2023,293391,70.0,0.0238589459117696
25017,"Middlesex County, Massachusetts",2023,1623952,1365.0,0.0840542084987733
27137,"St. Louis County, Minnesota",2023,200514,355.0,0.1770449943644833
29031,"Cape Girardeau County, Missouri",2023,82984,197.0,0.2373951605128699
29189,"St. Louis County, Missouri",2023,987059,91.0,0.0092193070525672
29037,"Cass County, Missouri",2023,111732,48.0,0.0429599398560842
33015,"Rockingham County, New Hampshire",2023,320689,268.0,0.083570063207656
33017,"Strafford County, New Hampshire",2023,133243,119.0,0.0893105078690813
34009,"Cape May County, New Jersey",2023,94610,0.0,0.0
34023,"Middlesex County, New Jersey",2023,863623,1179.0,0.1365179019085874
34007,"Camden County, New Jersey",2023,527196,359.0,0.0680961160555087
35045,"San Juan County, New Mexico",2023,120675,391.0,0.3240107727366894
36103,"Suffolk County, New York",2023,1523170,764.0,0.0501585509168379
36047,"Kings County, New York",2023,2561225,1013.0,0.0395513865435484
36105,"Sullivan County, New York",2023,79920,79.0,0.0988488488488488
15009,"Maui County, Hawaii",2023,164244,159.0,0.0968071893037188
18053,"Grant County, Indiana",2023,66200,67.0,0.1012084592145015
20161,"Riley County, Kansas",2023,71402,0.0,0.0
22015,"Bossier Parish, Louisiana",2023,129795,0.0,0.0
22045,"Iberia Parish, Louisiana",2023,67659,194.0,0.2867319942653601
51153,"Prince William County, Virginia",2023,489640,88.0,0.0179723878768074
51059,"Fairfax County, Virginia",2023,1141878,641.0,0.0561355941703054
53035,"Kitsap County, Washington",2023,277658,591.0,0.212851781688264
53011,"Clark County, Washington",2023,521150,419.0,0.0803991173366593
53045,"Mason County, Washington",2023,68389,0.0,0.0
53053,"Pierce County, Washington",2023,928696,561.0,0.0604072807463368
54107,"Wood County, West Virginia",2023,83052,43.0,0.0517747916967682
6107,"Tulare County, California",2023,479468,153.0,0.0319103673237838
5145,"White County, Arkansas",2023,78452,59.0,0.0752052210268699
6067,"Sacramento County, California",2023,1584288,631.0,0.0398286170191278
6069,"San Benito County, California",2023,68175,0.0,0.0
6101,"Sutter County, California",2023,97948,0.0,0.0
6113,"Yolo County, California",2023,220544,0.0,0.0
8005,"Arapahoe County, Colorado",2023,656061,70.0,0.0106697395516575
8013,"Boulder County, Colorado",2023,326831,225.0,0.0688429188173704
12023,"Columbia County, Florida",2023,73063,269.0,0.3681754102623763
12055,"Highlands County, Florida",2023,107614,153.0,0.1421748099689631
12097,"Osceola County, Florida",2023,437784,220.0,0.0502530928494417
13153,"Houston County, Georgia",2023,171974,0.0,0.0
13121,"Fulton County, Georgia",2023,1079105,681.0,0.0631078532672909
45015,"Berkeley County, South Carolina",2023,255217,393.0,0.1539866074752073
45075,"Orangeburg County, South Carolina",2023,82820,79.0,0.0953875875392417
45079,"Richland County, South Carolina",2023,425138,201.0,0.0472787659536432
47149,"Rutherford County, Tennessee",2023,367101,45.0,0.0122582068694991
48453,"Travis County, Texas",2023,1334961,744.0,0.0557319652034778
48339,"Montgomery County, Texas",2023,711354,611.0,0.0858925373302181
48187,"Guadalupe County, Texas",2023,188454,68.0,0.0360830759761002
48423,"Smith County, Texas",2023,245209,302.0,0.1231602428948366
48469,"Victoria County, Texas",2023,91664,33.0,0.0360010473031942
49035,"Salt Lake County, Utah",2023,1185813,483.0,0.0407315487349185
27145,"Stearns County, Minnesota",2023,160977,29.0,0.0180149959310957
28121,"Rankin County, Mississippi",2023,160417,0.0,0.0
34035,"Somerset County, New Jersey",2023,348842,72.0,0.0206397165478927
35043,"Sandoval County, New Mexico",2023,155936,592.0,0.3796429304329981
36053,"Madison County, New York",2023,66921,166.0,0.2480536752290013
37023,"Burke County, North Carolina",2023,88338,0.0,0.0
37101,"Johnston County, North Carolina",2023,241955,0.0,0.0
37125,"Moore County, North Carolina",2023,106898,0.0,0.0
37127,"Nash County, North Carolina",2023,96551,0.0,0.0
37021,"Buncombe County, North Carolina",2023,275901,196.0,0.071039974483601
40125,"Pottawatomie County, Oklahoma",2023,73791,183.0,0.2479977232995893
41005,"Clackamas County, Oregon",2023,423173,243.0,0.0574233233216674
42091,"Montgomery County, Pennsylvania",2023,868742,880.0,0.1012958968255247
42043,"Dauphin County, Pennsylvania",2023,289234,195.0,0.0674194596762483
42097,"Northumberland County, Pennsylvania",2023,90120,36.0,0.0399467376830892
1101,"Montgomery County, Alabama",2023,224980,551.0,0.24491065872522
22109,"Terrebonne Parish, Louisiana",2023,103616,63.0,0.0608014206300185
23031,"York County, Maine",2023,218586,59.0,0.0269916646079803
24009,"Calvert County, Maryland",2023,94728,245.0,0.2586352504011485
24043,"Washington County, Maryland",2023,155813,66.0,0.0423584681637604
25023,"Plymouth County, Massachusetts",2023,535308,560.0,0.1046126715834622
25011,"Franklin County, Massachusetts",2023,70836,42.0,0.0592918854819583
26099,"Macomb County, Michigan",2023,875101,463.0,0.0529081785988131
34011,"Cumberland County, New Jersey",2023,152326,476.0,0.3124876908735212
34025,"Monmouth County, New Jersey",2023,642799,208.0,0.0323584822005012
34021,"Mercer County, New Jersey",2023,381671,65.0,0.0170303743276277
36061,"New York County, New York",2023,1597451,426.0,0.0266674846364614
36081,"Queens County, New York",2023,2252196,992.0,0.0440459000904006
36009,"Cattaraugus County, New York",2023,75600,428.0,0.5661375661375662
39035,"Cuyahoga County, Ohio",2023,1233088,825.0,0.0669052006020657
42049,"Erie County, Pennsylvania",2023,267571,60.0,0.0224239547634085
44005,"Newport County, Rhode Island",2023,83832,79.0,0.0942360912300792
45073,"Oconee County, South Carolina",2023,81221,133.0,0.163750754115315
48409,"San Patricio County, Texas",2023,70660,51.0,0.0721766204358901
48141,"El Paso County, Texas",2023,869880,1119.0,0.1286384328872948
49005,"Cache County, Utah",2023,142393,0.0,0.0
53009,"Clallam County, Washington",2023,77616,84.0,0.1082251082251082
17043,"DuPage County, Illinois",2023,921213,272.0,0.0295262876229493
6099,"Stanislaus County, California",2023,551430,299.0,0.0542226574542553
5069,"Jefferson County, Arkansas",2023,63661,122.0,0.1916400936208982
8059,"Jefferson County, Colorado",2023,576366,188.0,0.0326181627646322
12069,"Lake County, Florida",2023,424462,422.0,0.099419971634681
12083,"Marion County, Florida",2023,409959,670.0,0.1634309772440658
51179,"Stafford County, Virginia",2023,165428,0.0,0.0
51161,"Roanoke County, Virginia",2023,97026,0.0,0.0
53007,"Chelan County, Washington",2023,79997,0.0,0.0
56025,"Natrona County, Wyoming",2023,79941,85.0,0.1063284172076906
1097,"Mobile County, Alabama",2023,411640,549.0,0.1333689631717034
1073,"Jefferson County, Alabama",2023,662895,466.0,0.0702977092903099
4015,"Mohave County, Arizona",2023,223682,843.0,0.3768743126402661
6071,"San Bernardino County, California",2023,2195611,1057.0,0.0481414968316336
6001,"Alameda County, California",2023,1622188,652.0,0.0401926287212086
9180,"Southeastern Connecticut Planning Region, Connecticut",2023,279634,120.0,0.0429132365878255
12127,"Volusia County, Florida",2023,590357,302.0,0.0511554872729551
12031,"Duval County, Florida",2023,1030822,296.0,0.028714947876549
2170,"Matanuska-Susitna Borough, Alaska",2023,115239,1083.0,0.93978600994455
2020,"Anchorage Municipality, Alaska",2023,286075,437.0,0.1527571441055667
13245,"Richmond County, Georgia",2023,205414,0.0,0.0
4025,"Yavapai County, Arizona",2023,249081,914.0,0.3669489041717352
51061,"Fauquier County, Virginia",2023,75165,0.0,0.0
54033,"Harrison County, West Virginia",2023,64639,131.0,0.2026640263617939
72113,"Ponce Municipio, Puerto Rico",2023,130251,422.0,0.3239898350108636
72097,"Mayagüez Municipio, Puerto Rico",2023,69798,203.0,0.2908392790624373
12053,"Hernando County, Florida",2023,212807,51.0,0.0239653770787615
13313,"Whitfield County, Georgia",2023,103687,104.0,0.1003018700512118
6053,"Monterey County, California",2023,430723,41.0,0.00951887872252
6085,"Santa Clara County, California",2023,1877592,1494.0,0.0795700024286426
6023,"Humboldt County, California",2023,133985,491.0,0.3664589319699966
39095,"Lucas County, Ohio",2023,425484,262.0,0.0615769335627191
42125,"Washington County, Pennsylvania",2023,210232,195.0,0.0927546710301
42045,"Delaware County, Pennsylvania",2023,576720,219.0,0.037973366625052
42095,"Northampton County, Pennsylvania",2023,319091,17.0,0.0053276338097909
47157,"Shelby County, Tennessee",2023,910042,202.0,0.0221967777311376
48245,"Jefferson County, Texas",2023,251496,53.0,0.0210738938193848
18167,"Vigo County, Indiana",2023,106153,0.0,0.0
13113,"Fayette County, Georgia",2023,123351,50.0,0.0405347342137477
13021,"Bibb County, Georgia",2023,156512,87.0,0.0555867920670619
16005,"Bannock County, Idaho",2023,90400,0.0,0.0
21151,"Madison County, Kentucky",2023,96735,76.0,0.0785651522199824
21029,"Bullitt County, Kentucky",2023,84863,0.0,0.0
22005,"Ascension Parish, Louisiana",2023,131632,365.0,0.2772881973988088
25015,"Hampshire County, Massachusetts",2023,162502,195.0,0.1199985230951003
27053,"Hennepin County, Minnesota",2023,1258713,759.0,0.0602996870613078
28089,"Madison County, Mississippi",2023,112511,0.0,0.0
29019,"Boone County, Missouri",2023,189463,457.0,0.2412080458981437
30013,"Cascade County, Montana",2023,84900,396.0,0.4664310954063604
36067,"Onondaga County, New York",2023,467873,249.0,0.053219570268
37057,"Davidson County, North Carolina",2023,174804,0.0,0.0
37141,"Pender County, North Carolina",2023,68521,0.0,0.0
37167,"Stanly County, North Carolina",2023,65699,0.0,0.0
42089,"Monroe County, Pennsylvania",2023,166053,290.0,0.1746430356572901
42005,"Armstrong County, Pennsylvania",2023,64074,242.0,0.3776882979055467
45041,"Florence County, South Carolina",2023,137214,216.0,0.157418339236521
48491,"Williamson County, Texas",2023,697191,449.0,0.0644012903207299
51177,"Spotsylvania County, Virginia",2023,149588,0.0,0.0
12117,"Seminole County, Florida",2023,484271,96.0,0.0198236111598671
47063,"Hamblen County, Tennessee",2023,66216,0.0,0.0
48041,"Brazos County, Texas",2023,244703,310.0,0.1266841845012117
49049,"Utah County, Utah",2023,719174,505.0,0.0702194461979993
28049,"Hinds County, Mississippi",2023,214870,212.0,0.0986643086517429
40145,"Wagoner County, Oklahoma",2023,89280,87.0,0.0974462365591397
41043,"Linn County, Oregon",2023,131496,103.0,0.078329378840421
42071,"Lancaster County, Pennsylvania",2023,558589,78.0,0.013963755104379
42033,"Clearfield County, Pennsylvania",2023,77090,115.0,0.14917628745622
54081,"Raleigh County, West Virginia",2023,72356,41.0,0.0566642711039858
54039,"Kanawha County, West Virginia",2023,174805,168.0,0.0961070907582735
9170,"South Central Connecticut Planning Region, Connecticut",2023,568158,0.0,0.0
24001,"Allegany County, Maryland",2023,67273,74.0,0.1099995540558619
45083,"Spartanburg County, South Carolina",2023,356698,87.0,0.0243903806581477
48427,"Starr County, Texas",2023,65934,123.0,0.1865501865501865
48361,"Orange County, Texas",2023,85722,565.0,0.6591073470054362
24033,"Prince George's County, Maryland",2023,947430,914.0,0.0964715071298143
26115,"Monroe County, Michigan",2023,155045,396.0,0.2554097197587797
29095,"Jackson County, Missouri",2023,718560,468.0,0.065130260521042
34033,"Salem County, New Jersey",2023,65338,434.0,0.6642382686950933
34041,"Warren County, New Jersey",2023,111252,95.0,0.0853917232948621
34003,"Bergen County, New Jersey",2023,957736,929.0,0.0969995907014041
34031,"Passaic County, New Jersey",2023,513395,311.0,0.0605771384606394
36119,"Westchester County, New York",2023,990817,452.0,0.0456189185288504
36075,"Oswego County, New York",2023,118162,241.0,0.2039572789898613
22055,"Lafayette Parish, Louisiana",2023,249750,106.0,0.0424424424424424
22063,"Livingston Parish, Louisiana",2023,150145,493.0,0.3283492623796996
53057,"Skagit County, Washington",2023,131417,187.0,0.1422951368544404
53033,"King County, Washington",2023,2271380,1612.0,0.0709700710581232
53061,"Snohomish County, Washington",2023,844761,127.0,0.0150338379731071
6039,"Madera County, California",2023,162858,39.0,0.0239472423829348
6077,"San Joaquin County, California",2023,800965,846.0,0.1056225927474983
6019,"Fresno County, California",2023,1017162,417.0,0.0409964194494092
24045,"Wicomico County, Maryland",2023,104800,82.0,0.0782442748091603
45019,"Charleston County, South Carolina",2023,424367,75.0,0.0176733817662542
47147,"Robertson County, Tennessee",2023,76776,0.0,0.0
48201,"Harris County, Texas",2023,4835125,4077.0,0.0843204674129417
22097,"St. Landry Parish, Louisiana",2023,81464,71.0,0.0871550623588333
30063,"Missoula County, Montana",2023,121849,122.0,0.1001239238729903
39101,"Marion County, Ohio",2023,64851,69.0,0.1063977425174631
45035,"Dorchester County, South Carolina",2023,169833,226.0,0.1330719000429834
51041,"Chesterfield County, Virginia",2023,383876,121.0,0.0315205951921974
1049,"DeKalb County, Alabama",2023,72569,0.0,0.0
6111,"Ventura County, California",2023,829590,639.0,0.0770260007955737
9130,"Lower Connecticut River Valley Planning Region, Connecticut",2023,176215,247.0,0.1401696790852084
41019,"Douglas County, Oregon",2023,112435,0.0,0.0
44009,"Washington County, Rhode Island",2023,129982,0.0,0.0
47165,"Sumner County, Tennessee",2023,207994,71.0,0.0341356000653865
1115,"St. Clair County, Alabama",2023,95552,0.0,0.0
24031,"Montgomery County, Maryland",2023,1058474,267.0,0.0252249937173704
27163,"Washington County, Minnesota",2023,278936,0.0,0.0
32031,"Washoe County, Nevada",2023,498022,301.0,0.060439097068001
34019,"Hunterdon County, New Jersey",2023,130183,168.0,0.1290491077944124
36071,"Orange County, New York",2023,407470,392.0,0.0962034014774093
51165,"Rockingham County, Virginia",2023,86568,206.0,0.2379632196654653
12105,"Polk County, Florida",2023,818330,345.0,0.042159031197683
13217,"Newton County, Georgia",2023,120135,0.0,0.0
15001,"Hawaii County, Hawaii",2023,207615,990.0,0.4768441586590564
27139,"Scott County, Minnesota",2023,155814,325.0,0.2085820272889471
30049,"Lewis and Clark County, Montana",2023,75011,173.0,0.2306328405167242
36091,"Saratoga County, New York",2023,238711,116.0,0.0485943253557649
48381,"Randall County, Texas",2023,148255,0.0,0.0
12091,"Okaloosa County, Florida",2023,218464,135.0,0.0617950783653142
6045,"Mendocino County, California",2023,89108,134.0,0.1503793149885532
37155,"Robeson County, North Carolina",2023,117365,48.0,0.0408980530822647
41033,"Josephine County, Oregon",2023,87821,0.0,0.0
21059,"Daviess County, Kentucky",2023,103458,0.0,0.0
24017,"Charles County, Maryland",2023,171973,40.0,0.0232594651485989
25025,"Suffolk County, Massachusetts",2023,768425,597.0,0.0776913817223541
29099,"Jefferson County, Missouri",2023,231230,492.0,0.2127751589326644
30029,"Flathead County, Montana",2023,113679,112.0,0.098523034157584
32003,"Clark County, Nevada",2023,2336573,934.0,0.0399730716737718
34001,"Atlantic County, New Jersey",2023,275213,464.0,0.1685966869297598
36063,"Niagara County, New York",2023,209457,119.0,0.0568135703270838
21067,"Fayette County, Kentucky",2023,320154,165.0,0.0515376974830862
51069,"Frederick County, Virginia",2023,95994,73.0,0.0760464195678896
53027,"Grays Harbor County, Washington",2023,77290,101.0,0.1306766722732565
45059,"Laurens County, South Carolina",2023,68873,126.0,0.1829454212826506
47119,"Maury County, Tennessee",2023,110760,0.0,0.0
48091,"Comal County, Texas",2023,193928,398.0,0.2052308073099294
34013,"Essex County, New Jersey",2023,851117,598.0,0.0702606104683609
36065,"Oneida County, New York",2023,227555,18.0,0.007910175561952
37147,"Pitt County, North Carolina",2023,175119,413.0,0.2358396290522444
39055,"Geauga County, Ohio",2023,95407,137.0,0.1435953336757261
