id,k
34342890,40
14346559,20
33459215,40
34693173,40
4618785,20
54747902,40
16214390,20
1730541,20
2303205,20
2284855,20
33364354,40
1718690,20
42902222,40
32094825,20
263966,20
26077310,20
26375532,40
42143926,40
80848494,40
13712438,20
28532384,40
1536958,20
65203241,40
3634680,40
25829165,20
21844615,40
24614386,10
21082723,40
449598,20
52701202,40
4202015,20
33340390,40
6323359,40
44769172,40
13324225,40
1485180,40
1751263,40
4641922,20
24125563,20
39941183,40
53802608,40
24615277,20
20672489,20
1504746,20
23735465,40
25168584,20
24597023,20
52300055,40
30932980,10
1728490,20
3208290,20
1327070,20
2041049,20
20607105,20
359297,20
2245442,20
33416540,40
39943291,40
88165787,40
2509520,20
124923,20
65301659,40
33390088,40
828181,20
65301162,40
1604945,20
5008360,20
2266288,20
34342220,40
258458,40
201987,20
13223925,40
52100084,40
3708764,40
12921742,10
986194,40
94703590,40
3007677,20
23473207,40
33438072,40
6550517,40
1078305,40
798290,20
54789567,20
1407961,20
22282440,20
2270080,20
53704649,40
13316869,10
53107465,40
94785619,40
55201162,40
337862,20
5838312,40
8404534,40
24631523,20
5082749,20
1754114,20
1343084,40
4697901,20
1172093,20
12590096,20
1514504,20
11609095,20
80484794,40
65203195,20
14929228,20
94704350,20
36817855,20
34188843,40
270865,20
1403036,20
30944430,40
23466642,40
30951879,40
54724074,40
1772180,40
203645,20
4256280,20
851574,40
34407944,20
12552054,20
22599339,20
21825475,20
65108180,40
34658475,40
2041715,20
26091704,20
45166196,20
14503352,20
4602030,20
42231175,40
54785073,20
4900790,20
23743174,40
52306374,40
23709405,40
787515,20
12421901,40
4692969,20
2076276,20
53701923,40
342793,20
42202388,40
1150367,20
88183114,40
22509399,20
226866,40
154415,20
53709743,40
44702369,40
3212548,20
55862829,40
100439,10
41894154,40
2222299,40
4155653,20
30929610,20
42904402,40
13234676,40
36060461,20
116831,20
52106671,40
2233835,20
53200528,40
15000044,20
34120556,40
2880780,40
32079842,20
40122069,40
88128709,40
24142654,20
36029211,40
54792703,40
12459070,40
53201233,40
3533255,20
25989740,40
46616551,20
1969803,40
3507629,20
20671482,20
1713604,20
80854524,40
8710503,20
655988,20
20044178,40
13320696,40
620475,20
9253259,40
1558781,20
609749,20
42905437,40
1423126,20
4651120,20
3474437,40
13741640,40
8603898,20
14341980,40
53401103,40
65202051,40
41883918,40
30965829,40
54786819,20
36096580,20
41880544,40
14440561,40
53304237,40
40117774,40
36776220,40
65107828,40
2279916,20
14526808,20
13104110,40
52300881,40
1781308,20
26315203,40
4800192,10
6395490,20
3462560,40
16227638,20
42902662,40
55801498,40
29657342,40
20687680,20
1688537,40
313467,20
2810854,40
34116630,40
52307538,40
2294028,20
673293,20
42903051,40
42901996,40
24590240,20
25809806,20
354147,20
2211939,20
14508141,20
34340349,40
52208320,40
1300849,20
3519546,20
13766813,40
2818523,20
55104001,20
55201141,40
22002561,20
774065,20
56000253,40
14531992,40
52209387,40
16267397,40
4655117,20
292753,20
335444,20
81426887,40
54703036,40
39918572,40
1323261,20
4411820,20
9216477,20
24131156,20
3509680,20
1726269,20
54597811,40
24271454,20
1270480,20
5005779,10
29942314,40
2519593,20
14370360,40
759538,20
6370586,20
409731,20
16280385,40
45118183,20
2262584,20
1989626,40
1539868,40
779350,20
52305798,20
23739398,40
4277570,40
81437153,40
21829276,20
52501892,40
39976009,40
12974269,40
14442975,40
53304449,40
3105873,20
48752630,40
13465635,40
4174836,20
16206681,40
8206627,40
65100533,40
13222686,40
42902162,40
53700087,40
25125362,20
29699835,40
94711020,20
65300737,40
23454334,40
29604834,40
44706906,40
2259206,20
29977819,40
10279270,40
53803741,40
14523752,20
9213966,40
5400023,20
35033565,40
88183629,40
34681019,40
14966301,20
35870931,40
42511682,20
269093,40
88176460,40
24126853,20
626880,20
3225887,20
1407384,20
12436194,40
610127,20
286940,40
6508510,20
39910105,40
51695871,40
1135953,20
1086219,40
1297252,40
601705,20
53603661,40
9250977,40
1906771,40
23414413,40
51684780,40
506737,20
1218697,20
13526359,40
6301711,20
5833884,40
32782500,40
16215923,20
65304849,40
35809949,40
6007937,40
2864261,20
5105099,10
48719064,40
4284941,20
34616977,20
24236748,40
45149135,40
55684823,40
32009232,20
343366,20
323810,20
48736147,40
22567275,20
12366170,40
22108289,40
20506473,40
80465188,20
14442146,40
24582425,40
4655770,20
15002209,20
14508745,20
687685,40
6373216,20
53501753,40
35061780,20
1038290,40
24130478,20
14624331,40
54700574,40
6347762,20
23738731,40
17031508,40
80825109,40
1213601,20
2203553,20
23748656,40
5029368,20
14337240,20
42224047,40
1333372,20
65101926,20
42800456,20
45180172,20
42119898,20
12311839,20
636223,20
2877708,40
4313925,40
1359274,40
36081345,20
1565770,40
54773504,40
34138072,40
12981982,20
35861789,20
39914135,40
29999359,40
17009472,40
1482220,40
2260735,10
5840465,40
4152468,20
24215872,20
44582706,40
3009572,40
13784153,40
23465689,40
1901230,20
10010084,40
4631927,20
10033254,40
42177235,40
2503930,20
65309797,40
14916894,20
54101467,40
1469533,20
14363925,40
41872630,40
33411476,40
42186196,40
10295640,40
963496,20
34681108,40
10035621,40
14209438,20
34601201,40
80448380,40
14913160,20
8651108,40
5140960,20
48781487,40
9231441,40
25016938,20
2014319,20
42233496,40
23757744,40
13312278,20
65201056,40
4632290,20
3518736,10
2264625,20
14908883,20
6624740,40
2131269,20
81429878,40
7305354,40
32054130,40
439517,20
4618807,10
2668211,40
29615887,40
5299080,40
41825535,20
5848237,40
42106729,20
12533114,20
9221853,20
12502545,20
22006761,20
6561055,40
33451184,40
3977021,40
16265904,20
55300288,40
695513,20
755850,20
16298322,40
1407244,20
488259,40
23421819,40
2664399,40
29974208,40
80807291,40
2263912,40
45046298,20
5015391,20
2252589,20
24570249,20
54563852,20
1105663,10
2272300,20
24508225,20
35842350,40
52706696,40
32734190,40
14505380,20
1002210,20
24570028,20
663530,20
14365227,40
34342432,20
3331610,40
1312561,40
207608,10
39933148,40
48721115,40
25129333,40
4632486,20
12935379,20
53502433,40
1040804,20
2231875,20
3277356,40
34556397,20
3646874,20
2831945,40
33451974,40
12468860,40
460400,20
168696,20
3517160,10
34605711,40
34604278,40
80471269,40
8672709,40
1014021,20
2904098,20
3636348,40
940607,20
727261,20
5219213,20
81462964,40
1007629,20
8649596,40
9400346,10
4298071,20
21858705,40
54709407,40
48791318,40
25980866,40
42902693,40
24518727,20
55873456,40
638072,20
1612565,20
2302519,20
936545,20
13451707,40
51691981,40
10017542,40
2305020,20
1713922,20
13620681,40
12420360,40
25968750,40
6557830,40
1342495,20
5790140,40
35034871,20
42557348,40
7960115,40
44777760,40
16401794,40
12905615,20
25134507,40
3802906,20
923028,20
3669319,40
852198,20
38210443,40
632686,20
28584139,40
23410345,40
12402923,20
24124893,20
2284154,20
3318427,40
23927488,40
512095,40
8667527,40
4925319,40
14975530,40
14321084,20
300896,20
20000308,40
12100633,20
24592560,20
44581904,40
2323320,20
676357,20
14913402,20
14442561,40
52302783,40
8516952,40
4314514,40
10829016,40
2027380,20
14008610,40
481513,40
1447130,20
2111365,40
11615680,20
12810118,20
20055900,40
52101594,40
54162068,20
41840020,40
42225329,40
44701964,40
14920328,20
9331930,40
1188240,20
4604180,20
55873618,40
23447214,20
717380,20
3644740,40
35054333,20
33459495,40
2886664,20
88118495,40
12361321,40
6009999,40
4275543,40
42905816,40
2273462,20
22298703,20
942715,40
13798812,40
10800794,20
15205894,40
46660852,20
1114530,20
1464809,20
53102305,40
6337058,20
25849832,40
8540047,40
35015478,20
1271568,20
32052820,20
13800086,10
41849922,40
55107908,40
1684698,40
54707842,40
14941597,20
1662929,20
34619267,20
13767569,40
94741450,40
697621,20
20007302,40
14509016,20
54215064,40
22271937,20
668842,20
22581308,20
3348547,40
1482939,40
39956598,40
1039369,20
12943967,20
9204797,40
611980,20
289272,40
46607676,20
33384649,40
5105390,40
179760,40
80457690,20
65209911,20
4674677,20
29990769,40
20037651,40
55670768,40
3292630,40
1048031,20
7138644,40
2824073,20
5792380,20
645672,20
54596386,20
36051691,20
53701440,40
2219247,20
494143,40
29654254,40
25693158,40
42748127,40
34169431,40
48726184,40
26003821,20
3618986,20
14965674,40
338494,20
1570528,40
24520810,20
8611505,20
14368099,20
36771856,40
3517616,20
9962972,20
80815600,40
25075535,20
28556569,20
4603664,20
36767298,40
32067151,20
20626550,20
24267880,20
94765820,40
22755837,40
52705355,40
13321323,40
1773321,20
648639,20
30974690,40
23427256,40
55689221,40
80840124,40
91160286,40
14207281,20
8649162,40
1608240,20
54588553,20
5324491,40
88134814,40
510513,20
6336698,20
30920825,20
320854,20
12934763,20
42104548,40
280720,20
10644016,40
88130142,40
13908596,20
40111504,40
1141589,20
14980134,40
15702391,20
20033508,20
14547996,20
13324772,40
814083,20
20056117,40
20008821,40
65302032,40
25017500,20
52102665,40
33384681,40
65102436,40
32021518,20
55670580,40
55823700,40
22215875,20
25896946,40
6572120,40
52100589,40
2142040,20
14010127,40
54556287,20
45158711,40
2052008,20
53507232,40
25021257,20
65201836,40
88110141,40
9232375,40
40108210,40
4130413,10
2835326,20
34341162,40
1271670,20
20702485,40
32069340,20
2202107,20
12956856,20
80802303,40
4827040,40
708640,20
13783491,40
372048,10
48764957,40
30950872,40
52308295,40
14101505,20
465062,20
65206783,40
22761144,40
8650861,40
22556699,40
54542308,20
34693653,40
22270701,20
1723235,20
25838113,20
2231000,20
34664912,40
2175002,40
2859063,40
651311,20
9230135,40
1957376,40
42113512,40
23471492,40
25043455,20
3335887,40
29602181,40
45062404,20
1791826,40
2252830,20
65100159,40
2936950,40
3870693,40
22578099,40
1737864,20
4252217,20
12469564,40
65203403,20
53504125,40
42199689,40
699705,20
10819649,40
79303617,40
5125766,40
36021423,40
55737293,40
648795,20
30992940,40
55827977,40
13323393,40
28571436,40
80433626,40
80472290,40
14301130,40
3278956,40
3891658,20
21006334,40
2200023,10
5530709,40
1721020,20
13736329,40
14212234,40
53703615,40
88118096,40
7203780,20
14901978,20
34576851,40
23431695,40
1010735,20
11629991,40
518077,40
2845666,20
65201908,20
16242300,20
23429054,40
36788244,40
79307787,40
53504608,40
55629687,40
2409640,40
311502,20
32001142,20
13920120,40
838799,40
7105347,10
3292690,40
20634846,20
16227980,40
20044054,40
20660642,40
54707832,40
307297,20
42732727,40
12950556,20
228338,20
23770562,40
12914517,20
80450601,40
24196789,20
45191417,40
32774370,20
448087,20
12940658,20
1331515,20
750328,20
300241,10
3287785,40
9917241,20
4602471,20
13531301,40
2225239,20
14132974,20
189030,20
3268845,20
79322565,40
53109918,40
12995827,20
14526484,20
13790285,40
1667564,20
13792873,40
36757489,40
4496329,40
52700411,40
1703501,20
2223562,20
23744170,40
33479240,40
29624916,40
23790970,40
44558694,40
308676,20
934020,20
2126842,20
14965089,20
8651906,40
29697948,40
44598238,20
3540111,40
32089848,20
14368870,40
1481371,40
2855496,20
800414,20
65302229,40
5091128,20
1078780,40
29959748,40
518522,40
23405937,40
16256964,20
5500419,20
8402922,20
23417927,40
13600893,20
103250,10
2804778,20
34650580,40
25149652,40
14515199,20
36001430,20
11502398,20
42103053,20
2857014,40
206962,20
2229676,20
10682783,40
54169666,20
54700209,40
4623371,20
26008955,20
55731600,40
14441484,20
1679112,40
656461,20
53102098,40
14962217,40
55726151,40
2116251,20
12992321,10
53302328,40
654205,20
8728127,20
23422947,40
2506459,40
5900603,20
33310955,40
28523890,20
1091484,20
10025499,20
53502999,40
46633642,20
2529998,40
3998711,40
24677884,20
94709793,40
24215708,40
13729330,20
65202858,40
14701197,20
42907285,40
14965267,40
33377316,40
14977257,40
1616242,20
1114875,20
48765910,40
10654470,40
12825948,20
55745580,40
2013878,10
604631,20
36773590,40
5188679,40
821608,20
16221222,20
35864478,40
37024335,20
41847342,20
54557038,20
995126,40
55722806,40
34181610,40
65104889,40
80458416,40
12983292,20
22267522,20
1309501,20
11611782,20
5529441,40
925330,20
4634586,20
81428537,40
1295004,40
53102993,40
65304560,20
53000816,40
2212005,20
3285413,40
8204918,40
12900427,20
1731335,20
9218909,40
15219585,40
54293200,40
22701940,20
79326137,40
22209743,20
2654610,40
282065,40
11622164,20
509884,40
52706807,40
32001843,20
16304322,20
44788509,40
3480860,40
329312,20
32910432,40
740748,20
29994888,40
25155105,40
88120546,40
1270080,40
21076022,40
725927,20
1697854,40
16100972,40
2829830,40
1902083,20
44705502,40
1665324,20
52106012,40
14527200,40
52300062,40
21826803,20
281077,40
34586350,20
22278354,20
1528769,20
52204898,40
39974421,40
1153412,40
34618830,40
12441791,40
1641174,20
14947889,20
5028612,20
80456995,40
36756580,40
1636723,20
8515409,40
12960063,20
2202964,20
5910846,40
13845721,40
30600065,40
26040581,20
65309244,40
22702229,40
10838554,40
28576810,20
41851145,40
5199565,40
53303404,40
28519981,20
30971438,40
53103085,40
45035512,40
25974769,20
16288653,20
10200975,20
13001795,20
22759549,40
1343947,40
8415706,40
54534844,40
53502415,40
3206440,20
54508525,40
53502684,40
1620770,20
14594315,40
79321879,40
1283170,40
413569,20
2214385,20
13777831,40
3501639,20
17002605,20
10845232,40
14923149,20
42796040,40
23923032,40
8120277,40
258571,40
65300694,40
954837,20
7810776,40
287334,40
55102371,20
51641771,40
39906760,40
2101181,20
820075,20
29639425,40
25882392,40
6709516,20
53705066,40
13709046,20
34613056,40
45150940,20
24523399,20
1004506,20
25191080,40
54525950,40
5839793,40
3235750,20
7117477,40
34602879,40
1776479,40
13307169,20
909858,20
21884226,20
5532973,40
12989720,20
1662449,40
16249356,20
425974,20
54553890,20
25097261,20
1266519,40
1203983,20
23602597,20
13532812,40
984310,40
12580694,20
5798736,40
5131790,20
34684719,40
3424049,20
136107,20
65107844,40
20063687,40
48753548,40
28576667,40
45127948,20
55698069,40
30951771,40
54777950,20
1439197,20
1697064,40
80811787,40
32710941,20
7137583,40
296562,40
33344922,40
1271080,20
45139989,20
55884431,40
94798583,40
34626409,40
30926530,20
645419,20
22263608,40
28529898,40
55604048,40
6612466,40
9928847,40
2890882,40
54765137,40
1736515,20
202770,20
55105938,40
3210600,40
1260480,20
921696,20
26066947,20
65300713,20
88103552,40
53508761,40
1596136,40
5021057,20
820245,20
24652644,10
4840208,40
21010587,40
28565100,40
54797560,40
3504026,20
16217853,20
54500935,40
14117681,20
10617574,20
3527786,20
45002711,20
14120836,10
1187643,20
13719513,20
19700229,20
55684912,40
34419993,40
39957098,40
3456315,20
21085250,40
42756197,40
2672006,40
29671698,40
65202121,40
33479801,40
12459895,40
22101527,20
623059,20
3537358,20
91187729,40
1552287,20
3406881,20
14185423,40
3291111,40
24617709,20
23401940,40
287245,40
25737902,40
2412403,40
328758,20
13500201,20
80446000,40
823287,20
34471260,40
1028669,20
5874939,40
2869829,40
21800421,20
724319,20
12940682,20
5148286,20
14596539,40
30917654,40
17030730,40
44705505,40
698482,20
14441710,40
23439190,40
94792208,40
24664588,20
3418286,20
647721,20
23722002,40
1962892,20
13481827,40
14919575,20
12977373,20
65300868,40
48731641,40
2807106,20
14340852,40
5605571,40
33486573,40
622567,20
6355277,20
2829592,20
80434126,40
340413,20
5846366,40
54578876,40
16220218,20
1786172,40
1777424,20
2605384,20
94719870,20
731544,20
11900792,20
3969673,20
331503,20
14232669,40
1712233,20
33469857,40
36017450,20
20685645,20
22210539,20
3877612,40
22517510,20
2519941,40
80493068,40
4204620,20
9905049,20
65201077,40
34651136,40
55853927,40
429414,20
65304960,40
33415463,40
65104465,40
14228335,40
9210266,40
22214224,20
34621288,40
55300295,40
2947617,40
32023170,20
54767733,20
53707032,40
20000499,40
17008077,20
52704264,40
2650401,20
35821710,40
1728180,20
55707165,40
2071576,20
754374,40
53105708,40
12996149,20
3530590,40
34656243,40
53000794,40
42807170,40
13476203,40
323136,20
424919,20
4111486,20
19604505,40
14404451,40
8401349,40
12803669,20
53800797,40
3886042,40
14810894,40
236152,40
24628549,20
79305415,40
6711057,40
26397056,40
3839869,40
468622,20
519014,40
21048380,40
1748599,20
65101830,20
13613120,20
24572667,40
14436760,40
24531804,20
34689362,40
14930323,20
14914263,20
42805107,40
28542797,40
65102688,40
3906167,20
9216191,40
41841930,40
80814409,40
22222693,20
6619061,40
24612286,20
53700081,40
22236848,20
53509388,40
24132144,20
23433280,20
3354997,40
65103708,40
1276042,40
23492112,40
55748350,40
1090542,20
2658038,40
22594710,20
22512713,40
21059721,40
36735434,40
4453298,20
34435662,40
41818830,40
34340009,40
965154,20
14234084,40
22756965,20
3470024,40
13530321,40
5502993,20
1087037,20
29976898,40
23400552,40
52900667,40
1029924,40
14949040,20
41848632,40
13787497,40
29987164,40
65205004,40
55740197,40
427730,20
39964833,40
80401520,40
2138603,20
350443,20
91183863,40
32066562,20
34675744,40
14018667,40
384437,20
14923211,20
10020586,20
1016814,20
1803000,40
10100482,20
10229744,20
13323946,20
46664874,20
14174456,40
42136466,40
22202293,20
2313596,20
4691300,20
55730787,40
36078425,20
48754684,40
927937,20
14906511,20
54240220,40
24114502,20
33326720,40
36075019,20
34698787,40
1072196,40
25001574,20
924199,20
356654,40
958549,40
3259986,40
3972690,20
2212447,20
33460540,40
4693299,20
39925943,40
21871841,20
3303969,20
4665686,20
1682016,20
13486055,40
39940500,40
44706954,40
55742653,40
1487000,40
88179834,40
1614924,20
14911159,20
21037183,40
65300518,40
8662444,40
810398,20
52105403,40
15209440,40
4197143,10
14585731,20
12500623,20
20065990,40
40103757,40
52501743,40
42105420,40
5155002,40
91106869,40
303186,20
10111140,40
1090755,40
21855277,20
52700118,40
2217554,20
4925343,40
94760314,20
19701292,20
16234782,20
42160561,40
322288,20
12365360,40
33415714,20
80497918,40
10060057,40
10664521,40
12573744,40
32049218,20
2235684,20
618624,40
13913557,40
16286642,40
65203089,20
14903393,40
25133640,40
53402338,40
10276866,20
55103303,40
24239178,20
1724100,20
3831000,40
17004063,20
42908130,40
34124853,40
33396485,40
54567688,20
21600619,40
26008416,20
1129651,20
25600826,40
51660059,40
53302723,40
14510197,20
25154540,40
14341026,40
32056095,20
3802477,20
34652922,40
16260660,40
4454162,40
48749567,40
14003856,20
741019,20
33476101,20
1058398,20
12483397,40
3523667,20
54769884,40
24659193,20
14908522,20
42244650,40
4633105,20
34384014,40
307874,20
53506607,40
22203931,20
169536,40
500348,10
14441703,40
2207010,20
12987441,20
44704878,40
53501942,40
900680,20
25153340,20
657271,20
25646508,20
1745450,20
21037108,20
1752766,20
12452998,40
16282078,20
2122162,20
45106312,20
3101576,20
2861070,40
51695499,40
4665732,20
16233476,40
208787,20
1775243,40
14656434,40
5129699,40
3267512,40
439673,20
4623185,20
1637797,20
1640321,40
29975743,40
3908062,20
53104880,40
52304280,40
23413999,40
339130,20
377597,20
2877848,40
16206550,20
65301201,20
2404915,20
12200204,20
25986279,40
12806323,40
5014255,20
4473000,40
22104402,20
2114895,20
14901757,20
13772287,40
12572969,20
52709205,40
34475273,40
23903589,20
14207729,40
1583387,20
12863394,40
960810,20
30981530,40
34677119,40
12352713,40
3012204,20
8135320,40
54764653,40
13635468,20
94727023,40
14204070,20
30940680,20
6439535,40
2836420,20
1069020,10
8524009,40
3264106,40
14615410,40
44706965,40
9405070,40
2310902,40
16273842,20
29627311,40
4904095,20
24557170,20
3868923,40
14916169,20
35865830,40
34611665,40
20616791,20
14601010,20
15007855,40
14930196,20
28553454,20
25911538,40
22788301,20
94703825,40
34116389,40
65200452,20
8645280,40
88162494,40
54100443,40
34180572,20
29998026,40
80445527,40
25835599,20
4697472,20
3454681,20
45060673,20
42909948,40
36075558,20
457167,40
34106917,20
54567777,20
81451954,40
14513943,20
1973487,40
2674882,40
34616900,40
223603,20
36018309,40
1357840,40
1053302,20
80497390,40
52307635,40
727911,20
65303526,40
41804082,40
2210800,20
94730172,40
15900738,20
42904587,40
26317796,40
2078066,20
3334511,40
14403056,20
24572780,20
44702541,40
20643209,20
52708330,40
30941911,20
1029436,40
4633741,20
6306004,20
36068659,20
34674152,40
10602810,20
5040787,20
439606,20
5702291,20
34676279,40
30908183,20
1406744,20
36036854,20
39942813,40
44522940,20
2247135,20
10119825,40
14652528,40
2405237,40
1156578,20
3203620,20
2311631,20
65203017,40
34415904,40
53109564,40
34674837,40
892890,20
5219906,20
7139284,40
26002884,20
22226940,20
2624800,40
36026441,20
4676939,20
16253590,20
345601,20
14248492,40
23773839,40
5262569,40
4300823,20
5184959,20
7714300,40
1025279,20
25730991,40
53707763,40
29952891,40
4110056,20
823732,20
658677,20
4923537,40
3858588,40
26017644,20
2817794,20
21038996,40
2855100,40
23768150,40
4904800,20
14912287,20
6432824,40
20668155,40
1078186,40
25698249,20
5179807,40
11102365,20
10259813,20
5259363,40
34176454,40
34341310,40
14911183,20
55300079,40
23771240,40
3981100,40
54515998,40
24672874,20
479918,40
6562485,40
53802068,40
802727,20
226980,40
922102,20
14354039,40
4681215,20
39940616,40
3257290,40
55859283,40
1611518,20
3840352,40
656496,20
19601433,20
2812580,40
23753340,40
14007851,40
14920107,20
13798600,40
25051296,20
2829274,20
1093401,40
893960,40
53508564,40
2804085,10
3703614,40
3531201,20
20654227,20
25701509,40
55817653,40
6011500,40
42138051,40
53706915,40
54739888,20
23432209,40
4207696,20
9225889,40
51603772,40
14350696,40
14566087,40
34105643,20
42900731,40
2812932,20
3100642,20
649376,20
21023956,20
4001818,20
24579823,20
619388,20
52300064,40
20005628,40
14517710,20
80445918,40
14357836,20
4204026,20
36023566,20
2105322,20
80858171,40
14925478,20
386200,20
2298074,20
21081468,40
14970198,20
3534650,40
13755986,40
2800438,20
333050,40
1713744,20
788945,40
1903691,20
52709191,40
36778532,20
22212485,20
20654707,20
166260,40
606812,40
14400030,10
41877039,40
1675222,40
30980968,40
35847794,40
55728111,40
2281481,20
1023209,20
65308553,40
29940044,40
16274547,20
45194351,40
16225791,40
33446172,40
20005180,20
12928771,20
45171971,40
1401165,20
3514161,20
52204036,40
2081806,20
22538054,20
1073460,20
2076608,20
94788499,20
280704,20
2800735,20
23781270,40
55106049,20
88194213,40
94756872,40
53106486,40
16211448,40
3246396,20
55739920,40
51621231,40
51686848,40
5873061,40
518247,40
733911,20
35065815,10
53506146,40
25063049,40
735590,20
13026275,40
16206282,40
33462470,40
55802628,40
9964908,40
3290972,40
2207494,20
65300436,20
10046550,40
3713202,40
80818773,40
12910813,20
1328247,20
1046390,40
24693553,40
34644210,40
440825,20
5199654,40
1272209,40
65201228,20
29625890,40
48778656,40
3981827,20
845272,20
279927,40
1015745,20
1747703,20
6406165,20
12403962,20
55101307,40
1215949,20
34629688,20
7611145,40
2300524,20
8101809,20
16221842,40
698547,20
23477881,40
2894101,40
3418251,20
45031380,20
3842355,40
21075204,20
55813810,40
3521729,20
34504842,20
48722235,40
22596518,40
1120751,20
1960687,20
2807262,20
94741727,40
498084,20
2881786,20
55105930,40
7205589,40
5284694,40
671053,20
54599920,20
32039387,20
54245290,20
2658844,40
25801147,20
45100500,40
9219778,40
23718056,40
42905965,40
53503097,40
1419102,20
23755318,40
13465791,40
42216974,40
80477143,40
54705656,40
22234110,20
3520960,20
44567596,40
52703377,40
1644610,20
1701258,20
1278169,20
29652871,40
55771319,40
1212346,40
42159989,40
4226623,20
54506107,20
53102966,40
5296137,40
15701778,40
34636650,20
2616408,20
11654880,40
14440003,40
23735368,40
1099671,20
1221035,20
10625291,40
33477957,40
3203450,20
80432948,40
16212045,20
19611420,40
94730059,40
44750145,20
34140040,40
33424837,40
469408,40
7920210,40
32021607,40
26034115,20
4608534,20
355186,20
53109460,40
52307452,40
1787241,40
1408542,20
2206439,20
34683488,40
4008235,40
54775809,40
14359901,40
5201268,10
24263435,40
20693869,20
511447,40
25021362,20
28577523,40
34396349,40
1783254,40
41806590,40
4609778,20
5198690,40
839647,20
8501491,20
28566408,20
10114840,40
14603764,20
28558251,40
961167,20
811394,20
54257638,40
53303892,40
34664122,40
17006660,40
689351,20
4609026,40
54559723,40
94768900,40
7905440,20
15001482,40
5298830,40
39901378,40
1547330,20
1270225,20
28587618,40
44153414,20
6226906,40
32007612,20
54530369,20
45008710,40
20057458,40
88172007,40
26038773,20
2287030,20
15200833,20
24652830,20
1438522,20
32054386,20
1771876,40
23792485,40
1402250,20
2247976,20
53108340,40
2833994,20
52708821,40
3713580,20
65200311,20
14914344,40
55860613,40
2801833,20
17002990,20
9208946,20
33320551,40
16304551,40
4406737,40
14902230,20
65201672,40
16513495,40
52307453,40
9200104,40
13643304,40
54786541,40
1354370,40
44764685,40
14565161,40
606480,20
32074565,40
21026343,40
214469,20
16210042,40
28500075,40
2221390,20
29626927,40
8515956,20
1088742,40
1087800,40
1590707,40
48766747,40
94715939,40
81435746,40
16292782,20
24513946,20
8400849,20
14441819,40
88134458,40
14544245,20
623768,20
307793,20
925934,20
34615482,20
94751390,40
42901026,40
44171846,40
54741602,20
44757140,40
317179,20
42242223,40
24697427,40
25748408,40
48798460,40
34689745,40
14905825,20
1905104,20
28556020,40
1502069,20
25137883,20
25023047,20
94798567,40
30995612,40
48701300,40
45028400,20
3814947,20
54782902,40
94790833,40
24698059,20
5145473,40
55105093,40
51604221,40
23764287,20
14908620,20
42253187,40
14540959,40
1055569,20
4610920,20
23724617,20
10216650,20
23723459,40
54596432,40
23467878,40
25760084,20
3536270,40
54229391,40
55875513,40
14445518,40
4647068,20
13224565,40
12571750,40
1337637,20
54406469,40
44708613,40
14929163,20
342874,20
1782983,20
54707528,40
25116088,20
2871300,40
1290070,40
25607529,20
51620987,40
2102757,20
42805350,40
14308150,20
1476106,40
42770505,40
7002734,20
3931528,20
65302103,40
52306560,40
2101688,20
21898618,20
24527742,20
39982114,40
1024655,20
10205136,20
41844521,40
20007124,20
14007940,40
54594243,40
180114,20
65302335,40
88129934,40
54103517,40
3508072,20
53105457,40
2176637,40
13723979,40
3714330,40
7948581,40
37320008,40
20055404,40
1406175,20
25114611,40
13531875,40
52500414,40
10845712,40
5819121,20
65308614,40
2287552,20
25613065,20
2161958,20
5248426,40
20689128,40
2295644,20
14410311,20
2897224,20
55816606,40
1470264,20
23704616,40
42179530,40
10271520,40
45060762,40
5834945,40
7308671,40
34382895,40
12983926,20
1600699,20
1485415,40
332054,20
203513,20
20642717,20
54708028,40
36766453,40
34226346,40
23438711,40
433004,20
968617,20
24623440,20
23742143,20
16239229,40
13502328,20
34103740,40
954810,20
80806406,40
1192680,20
3335801,40
13106511,40
10601716,20
33351147,40
94775907,40
14502739,20
2109611,20
44735855,40
39988082,40
21863822,20
42163889,40
16271823,40
16204271,20
36081957,40
357243,40
54700563,40
1006410,20
42199425,40
36766160,20
4644816,20
1563823,40
34620036,40
11318953,40
204390,20
252638,20
53301447,40
12507369,20
1313312,20
291846,40
44799489,40
24206997,20
296074,40
24612774,20
2635100,40
2649993,40
23738545,40
13619250,20
2191008,20
14117568,20
34335030,40
12473227,40
1431404,20
42235669,40
10602313,20
55799213,40
4627679,20
9322701,40
32089546,20
23771712,40
13424165,20
54706171,40
2055783,20
53108377,40
53602986,40
12979961,20
5604613,40
22237100,20
325619,20
21876487,40
1007165,20
2287609,20
13536745,40
1271743,20
42705819,20
14984806,40
2808412,20
20038330,20
20017804,40
3260909,40
2903849,20
2808790,40
42710162,40
4257693,20
267350,40
1241583,20
94742448,40
45125562,40
53107666,40
8667470,40
52704702,40
55701485,40
48713074,40
8704120,20
12934909,20
16296966,40
34692207,40
1522191,20
12957291,20
36610895,40
80813941,40
9942386,20
39952614,40
131873,20
804886,20
42112702,40
54575362,40
701807,20
36776904,40
2221314,20
1727974,20
10037799,40
48794163,40
55874053,20
53502946,40
4500652,20
765570,40
21093008,20
30918804,20
248991,20
14358930,40
12947024,20
22277064,40
3329259,40
2514290,40
21099502,20
900583,10
24627216,20
34604286,40
14961610,40
8502811,40
13915860,40
39929892,40
80464068,40
