Index,StudentID,Score
24579,105,50.36
24580,97,65.31
24581,100,59.81
24582,111,62.87
24583,82,59.6
24584,141,54.52
24585,72,38.81
24586,122,47.81
24587,108,32.33
24588,2,61.15
24589,27,57.83
24590,46,38.71
24591,72,53.22
24592,87,36.58
24593,46,39.76
24594,124,60.7
24595,2,48.93
24596,65,62.79
24597,108,33.33
24598,50,35.4
24599,78,45.62
24600,57,59.93
24601,63,37.59
24602,4,55.62
24603,73,69.81
24604,13,34.69
24605,107,49.84
24606,58,50.75
24607,83,69.34
24608,149,55.15
24609,142,51.31
24610,24,45.38
24611,72,58.38
24612,60,53.46
24613,55,67.41
24614,145,63.5
24615,85,58.0
24616,147,74.93
24617,52,55.93
24618,14,67.02
24619,9,36.15
24620,40,46.45
24621,88,40.41
24622,16,42.54
24623,96,48.86
24624,39,46.15
24625,123,51.81
24626,61,48.27
24627,56,55.84
24628,46,52.75
24629,45,51.24
24630,145,51.68
24631,7,71.56
24632,69,49.75
24633,118,45.48
24634,102,34.88
24635,23,56.64
24636,121,50.73
24637,39,41.82
24638,121,60.86
24639,128,52.13
24640,51,35.84
24641,107,26.58
24642,26,48.34
24643,147,17.94
24644,30,56.32
24645,41,54.68
24646,82,78.06
24647,41,72.9
24648,131,80.21
24649,56,43.79
24650,58,48.61
24651,134,50.49
24652,143,49.51
24653,124,42.7
24654,139,44.08
24655,68,50.24
24656,111,49.09
24657,97,58.45
24658,71,37.63
24659,55,53.71
24660,89,60.47
24661,22,73.88
24662,4,56.7
24663,89,60.78
24664,69,37.59
24665,70,47.64
24666,28,47.0
24667,91,57.68
24668,43,66.3
24669,38,35.27
24670,106,69.16
24671,31,56.71
24672,100,39.8
24673,140,38.96
24674,24,45.29
24675,21,42.38
24676,19,56.74
24677,141,51.37
24678,29,45.15
24679,68,36.41
24680,91,56.37
24681,62,48.55
24682,26,54.83
24683,38,61.8
24684,153,44.73
24685,26,36.74
24686,40,42.68
24687,24,48.16
24688,100,47.35
24689,99,58.9
24690,57,47.0
24691,47,57.97
24692,34,58.97
24693,68,36.46
24694,73,48.53
24695,8,55.38
24696,105,50.71
24697,85,42.25
24698,58,69.76
24699,28,60.29
24700,80,53.09
24701,121,47.88
24702,89,58.06
24703,83,59.6
24704,24,54.04
24705,34,22.14
24706,31,47.28
24707,143,37.25
24708,11,56.77
24709,44,33.91
24710,2,50.49
24711,73,46.06
24712,40,60.56
24713,84,38.23
24714,134,48.34
24715,15,52.53
24716,34,57.52
24717,17,34.21
24718,60,53.42
24719,9,65.27
24720,76,48.9
24721,128,46.71
24722,34,57.57
24723,73,57.53
24724,36,53.17
24725,91,52.15
24726,13,26.4
24727,112,64.27
24728,60,65.45
24729,89,36.71
24730,28,46.71
24731,14,40.27
24732,124,43.06
24733,32,39.32
24734,91,40.72
24735,28,34.46
24736,88,46.06
24737,139,52.85
24738,150,51.22
24739,41,65.99
24740,123,40.34
24741,151,54.46
24742,50,47.67
24743,40,38.44
24744,154,51.21
24745,39,40.63
24746,155,46.79
24747,15,63.77
24748,126,43.64
24749,46,51.22
24750,69,40.45
24751,28,38.48
24752,15,40.52
24753,42,61.49
24754,23,63.12
24755,11,44.83
24756,110,48.98
24757,91,37.44
24758,70,51.7
24759,7,45.97
24760,47,55.97
24761,129,48.05
24762,35,44.95
24763,91,39.8
24764,82,34.84
24765,71,49.94
24766,10,59.95
24767,57,58.93
24768,37,51.15
24769,15,29.56
24770,86,46.15
24771,54,39.55
24772,7,46.88
24773,60,65.84
24774,111,35.48
24775,38,40.63
24776,51,55.73
24777,121,64.86
24778,10,40.31
24779,41,30.97
24780,23,54.32
24781,55,40.26
24782,53,61.34
24783,55,40.94
24784,79,65.57
24785,130,52.46
24786,112,62.7
24787,45,57.5
24788,58,48.84
24789,75,31.9
24790,111,53.36
24791,117,39.6
24792,82,56.13
24793,76,69.05
24794,57,48.97
24795,32,50.39
24796,68,69.23
24797,69,51.84
24798,111,69.69
24799,89,27.12
24800,155,43.48
24801,110,60.56
24802,28,45.06
24803,101,47.76
24804,137,58.74
24805,106,56.76
24806,2,54.29
24807,50,53.28
24808,154,49.69
24809,11,57.57
24810,153,44.6
24811,49,42.71
24812,71,40.41
24813,16,44.08
24814,114,45.29
24815,131,78.2
24816,23,18.53
24817,93,71.43
24818,139,45.39
24819,56,59.14
24820,70,56.86
24821,133,53.92
24822,13,51.29
24823,15,55.38
24824,152,31.68
24825,83,44.94
24826,22,49.67
24827,52,51.6
24828,68,45.49
24829,30,32.33
24830,91,64.01
24831,58,46.53
24832,113,50.76
24833,32,51.73
24834,105,50.79
24835,154,66.59
24836,58,46.48
24837,22,45.59
24838,80,49.42
24839,6,57.6
24840,84,46.58
24841,123,50.63
24842,80,44.43
24843,65,34.22
24844,99,47.57
24845,43,20.94
24846,123,47.82
24847,117,41.02
24848,75,51.67
24849,58,46.73
24850,24,44.23
24851,54,56.85
24852,52,42.43
24853,110,32.99
24854,55,58.9
24855,114,52.7
24856,46,45.69
24857,111,40.03
24858,15,56.93
24859,56,27.92
24860,49,50.38
24861,107,41.45
24862,126,52.71
24863,135,48.91
24864,116,29.63
24865,108,41.44
24866,28,41.22
24867,154,53.63
24868,102,40.74
24869,143,57.16
24870,151,48.83
24871,10,39.98
24872,73,53.9
24873,153,40.22
24874,121,54.75
24875,56,39.48
24876,50,51.33
24877,82,48.17
24878,88,40.96
24879,30,50.3
24880,104,64.82
24881,136,39.97
24882,88,25.62
24883,93,59.42
24884,42,46.06
24885,87,53.09
24886,57,40.45
24887,60,35.74
24888,118,18.89
24889,31,57.06
24890,149,63.0
24891,80,54.01
24892,18,45.91
24893,22,65.88
24894,115,53.51
24895,28,65.93
24896,153,52.89
24897,91,64.5
24898,85,59.99
24899,38,48.25
24900,60,53.66
24901,109,40.14
24902,45,53.37
24903,154,22.3
24904,26,22.91
24905,81,74.49
24906,21,42.88
24907,68,47.17
24908,60,39.88
24909,60,31.16
24910,27,49.06
24911,76,41.94
24912,97,45.08
24913,140,50.32
24914,89,60.63
24915,34,59.41
24916,69,36.15
24917,97,50.25
24918,56,33.83
24919,111,65.75
24920,32,44.53
24921,56,43.7
24922,94,53.6
24923,124,57.77
24924,58,62.93
24925,49,54.34
24926,154,57.95
24927,122,33.83
24928,20,43.55
24929,123,51.78
24930,77,53.24
24931,87,55.63
24932,49,53.28
24933,70,47.55
24934,14,57.81
24935,83,34.9
24936,12,66.04
24937,70,38.38
24938,99,40.83
24939,150,34.87
24940,133,44.67
24941,33,44.2
24942,35,55.37
24943,28,56.74
24944,124,61.1
24945,106,49.12
24946,110,59.98
24947,109,38.31
24948,93,59.32
24949,136,36.38
24950,109,47.69
24951,17,52.86
24952,22,33.91
24953,60,43.31
24954,31,69.45
24955,125,71.06
24956,148,50.03
24957,85,73.78
24958,42,40.47
24959,56,57.45
24960,106,48.27
24961,134,37.26
24962,150,40.41
24963,75,54.82
24964,100,61.42
24965,63,61.28
24966,75,37.33
24967,139,54.91
24968,63,62.2
24969,121,50.3
24970,23,49.76
24971,116,40.97
24972,60,54.53
24973,40,50.13
24974,14,45.35
24975,89,63.06
24976,151,51.04
24977,58,44.28
24978,81,65.05
24979,125,59.29
24980,89,35.78
24981,155,57.39
24982,140,76.45
24983,89,57.73
24984,30,59.16
24985,39,42.17
24986,111,38.93
24987,33,59.63
24988,38,56.88
24989,15,46.76
24990,89,53.9
24991,104,44.33
24992,44,38.54
24993,53,46.48
24994,21,56.72
24995,79,57.83
24996,9,52.57
24997,28,46.85
24998,52,46.01
24999,130,58.42
25000,12,49.95
25001,53,57.92
25002,36,49.28
25003,1,40.58
25004,27,61.45
25005,122,41.01
25006,9,48.33
25007,80,35.27
25008,102,55.87
25009,31,72.66
25010,16,55.29
25011,139,47.25
25012,156,62.19
25013,30,46.32
25014,37,53.64
25015,8,55.36
25016,54,65.33
25017,104,39.32
25018,47,62.77
25019,33,64.28
25020,63,69.56
25021,68,40.56
25022,45,38.39
25023,37,58.58
25024,43,51.73
25025,50,41.6
25026,123,60.27
25027,155,41.67
25028,54,47.08
25029,10,24.96
25030,102,37.51
25031,56,69.32
25032,47,46.57
25033,93,30.36
25034,93,46.18
25035,153,40.46
25036,85,50.18
25037,79,45.69
25038,21,35.97
25039,11,24.96
25040,93,48.14
25041,22,58.73
25042,19,47.64
25043,63,52.53
25044,121,52.8
25045,80,61.44
25046,65,58.79
25047,61,58.03
25048,145,48.54
25049,68,54.96
25050,143,49.45
25051,15,42.22
25052,13,50.23
25053,74,56.01
25054,60,52.2
25055,57,60.42
25056,52,44.62
25057,89,41.9
25058,121,22.85
25059,64,35.48
25060,63,68.12
25061,152,42.13
25062,31,50.89
25063,121,50.66
25064,131,46.2
25065,33,40.47
25066,117,53.18
25067,9,54.68
25068,97,48.39
25069,112,51.02
25070,65,29.33
25071,51,47.58
25072,40,51.24
25073,72,52.58
25074,65,37.93
25075,104,52.9
25076,23,54.03
25077,15,45.33
25078,50,77.15
25079,72,38.22
25080,85,52.19
25081,130,32.35
25082,65,52.17
25083,33,44.63
25084,126,48.0
25085,128,54.4
25086,128,48.87
25087,155,39.83
25088,121,33.52
25089,109,56.83
25090,56,53.73
25091,71,53.08
25092,7,54.92
25093,152,41.04
25094,92,57.63
25095,12,42.54
25096,21,34.81
25097,26,39.71
25098,31,39.45
25099,91,52.61
25100,50,72.1
25101,72,52.7
25102,31,54.18
25103,97,47.17
25104,105,44.23
25105,13,52.51
25106,42,41.35
25107,124,46.42
25108,120,55.91
25109,54,60.51
25110,54,59.13
25111,122,46.8
25112,99,30.27
25113,130,68.2
25114,128,56.9
25115,35,52.07
25116,99,49.46
25117,14,42.01
25118,56,55.69
25119,44,45.34
25120,120,36.34
25121,122,64.6
25122,82,41.7
25123,93,46.07
25124,123,62.81
25125,37,28.12
25126,28,53.94
25127,23,37.81
25128,50,44.19
25129,29,51.68
25130,100,30.8
25131,69,71.53
25132,51,61.3
25133,108,56.58
25134,122,42.89
25135,124,37.31
25136,32,45.46
25137,24,50.77
25138,75,67.35
25139,17,52.09
25140,104,42.38
25141,121,39.64
25142,39,51.9
25143,62,58.52
25144,73,53.09
25145,17,54.69
25146,22,39.02
25147,64,59.38
25148,38,63.98
25149,53,65.74
25150,40,55.66
25151,131,63.63
25152,61,47.02
25153,28,48.62
25154,54,56.21
25155,54,62.52
25156,124,54.95
25157,88,63.98
25158,65,53.67
25159,155,47.99
25160,3,55.06
25161,70,49.88
25162,115,40.14
25163,104,45.69
25164,155,54.64
25165,75,57.73
25166,46,40.9
25167,8,60.51
25168,32,55.12
25169,109,43.45
25170,141,37.82
25171,106,72.65
25172,105,45.48
25173,39,45.64
25174,30,38.02
25175,58,52.72
25176,108,60.81
25177,27,49.86
25178,45,55.6
25179,66,48.07
25180,33,60.28
25181,123,54.05
25182,115,26.79
25183,30,50.48
25184,99,47.58
25185,97,45.27
25186,73,40.11
25187,41,58.42
25188,37,57.53
25189,10,62.62
25190,72,26.26
25191,14,49.13
25192,55,54.96
25193,31,58.92
25194,28,52.63
25195,140,51.47
25196,51,58.19
25197,97,57.72
25198,106,85.21
25199,140,43.38
25200,131,52.32
25201,96,34.8
25202,20,56.06
25203,85,41.18
25204,51,55.45
25205,57,62.75
25206,49,45.94
25207,122,66.65
25208,24,51.67
25209,52,50.44
25210,47,40.29
25211,54,52.17
25212,41,47.8
25213,138,38.15
25214,88,48.43
25215,87,41.6
25216,65,46.83
25217,15,53.29
25218,51,22.79
25219,147,47.13
25220,142,54.81
25221,2,54.34
25222,89,38.98
25223,28,41.42
25224,51,52.11
25225,30,46.41
25226,127,46.79
25227,104,53.53
25228,127,54.14
25229,122,42.47
25230,31,30.61
25231,24,48.08
25232,1,33.14
25233,110,55.77
25234,116,41.06
25235,11,49.37
25236,144,52.53
25237,111,54.21
25238,54,35.57
25239,124,46.51
25240,138,44.36
25241,84,44.58
25242,89,44.08
25243,88,33.83
25244,82,57.03
25245,78,59.14
25246,42,52.97
25247,92,50.91
25248,6,49.5
25249,80,55.66
25250,30,53.4
25251,124,41.19
25252,54,21.41
25253,27,64.89
25254,128,51.1
25255,21,43.93
25256,63,56.09
25257,60,26.47
25258,76,41.47
25259,67,29.65
25260,63,37.02
25261,145,45.91
25262,72,49.32
25263,54,45.6
25264,58,42.57
25265,19,52.59
25266,152,54.21
25267,40,66.07
25268,152,59.58
25269,2,44.31
25270,37,61.94
25271,155,65.03
25272,52,47.32
25273,155,45.41
25274,51,58.99
25275,143,40.99
25276,51,53.57
25277,111,43.62
25278,74,56.27
25279,54,39.53
25280,7,61.15
25281,4,51.89
25282,70,54.96
25283,121,50.85
25284,10,36.4
25285,75,61.12
25286,78,40.3
25287,123,43.52
25288,131,55.08
25289,113,38.25
25290,40,33.37
25291,21,42.52
25292,71,49.24
25293,60,44.99
25294,94,68.25
25295,149,53.69
25296,13,47.85
25297,25,53.96
25298,104,44.04
25299,14,41.65
25300,118,53.13
25301,111,46.19
25302,54,56.61
25303,115,48.09
25304,76,42.4
25305,12,32.5
25306,85,41.43
25307,133,39.11
25308,126,24.29
25309,31,52.13
25310,115,44.75
25311,138,44.87
25312,105,54.81
25313,35,55.09
25314,128,65.82
25315,123,37.47
25316,24,41.46
25317,105,38.92
25318,125,61.18
25319,111,55.13
25320,80,56.5
25321,105,51.83
25322,140,46.42
25323,22,54.51
25324,36,46.41
25325,15,61.14
25326,147,40.1
25327,55,61.64
25328,148,26.71
25329,2,58.81
25330,49,56.68
25331,23,57.87
25332,15,49.45
25333,112,44.5
25334,105,50.47
25335,69,48.45
25336,88,44.18
25337,28,43.0
25338,93,44.49
25339,18,42.79
25340,51,40.87
25341,27,51.87
25342,113,63.48
25343,124,37.34
25344,60,47.98
25345,14,58.41
25346,13,40.99
25347,56,63.84
25348,110,39.17
25349,99,38.11
25350,151,55.3
25351,134,38.34
25352,7,54.97
25353,155,27.85
25354,123,50.95
25355,55,51.94
25356,71,55.5
25357,26,41.27
25358,99,45.11
25359,12,50.64
25360,135,49.56
25361,74,58.37
25362,107,66.1
25363,45,51.25
25364,87,46.06
25365,67,64.17
25366,76,63.98
25367,31,65.38
25368,87,52.61
25369,42,51.28
25370,7,58.88
25371,69,64.29
25372,39,66.77
25373,72,50.49
25374,72,46.83
25375,22,64.64
25376,89,47.25
25377,11,61.29
25378,80,36.97
25379,140,36.04
25380,88,36.6
25381,56,70.22
25382,134,60.9
25383,83,56.98
25384,106,54.46
25385,3,33.59
25386,46,37.82
25387,27,46.5
25388,56,36.66
25389,2,56.09
25390,82,51.38
25391,143,45.46
25392,123,52.06
25393,111,62.18
25394,46,46.09
25395,71,44.03
25396,85,64.03
25397,51,55.75
25398,21,43.75
25399,89,52.93
25400,115,39.23
25401,95,43.99
25402,30,56.74
25403,37,52.76
25404,131,46.31
25405,19,43.0
25406,106,54.89
25407,95,46.66
25408,28,52.43
25409,74,55.54
25410,148,46.14
25411,80,67.01
25412,40,34.92
25413,102,60.77
25414,105,54.29
25415,17,38.86
25416,10,62.65
25417,56,37.0
25418,87,59.57
25419,52,43.07
25420,99,68.79
25421,128,38.51
25422,24,48.72
25423,42,59.9
25424,76,52.79
25425,1,62.41
25426,128,38.16
25427,139,34.67
25428,89,46.57
25429,86,34.9
25430,1,61.06
25431,32,49.22
25432,73,33.52
25433,99,33.21
25434,88,40.91
25435,34,46.61
25436,64,50.06
25437,63,56.54
25438,60,57.93
25439,108,62.17
25440,10,45.15
25441,83,52.25
25442,69,41.97
25443,65,65.6
25444,92,44.27
25445,126,55.35
25446,58,38.96
25447,126,35.98
25448,91,51.68
25449,95,25.76
25450,111,37.77
25451,104,46.28
25452,151,33.32
25453,62,43.22
25454,98,45.79
25455,39,39.72
25456,111,53.22
25457,27,51.38
25458,2,49.83
25459,56,45.5
25460,18,39.34
25461,139,70.15
25462,49,52.45
25463,78,67.86
25464,89,31.77
25465,151,48.43
25466,129,38.19
25467,108,47.61
25468,136,53.03
25469,6,61.14
25470,91,52.87
25471,150,47.21
25472,31,41.84
25473,83,58.33
25474,142,51.45
25475,88,50.23
25476,154,67.5
25477,68,50.19
25478,140,46.12
25479,14,65.31
25480,124,49.25
25481,89,52.19
25482,26,50.02
25483,108,22.33
25484,141,38.29
25485,97,51.27
25486,21,46.88
25487,52,57.49
25488,73,56.3
25489,52,52.74
25490,104,51.37
25491,111,57.98
25492,61,50.47
25493,148,50.75
25494,111,59.22
25495,11,42.62
25496,150,46.85
25497,56,44.64
25498,78,63.97
25499,106,49.01
25500,47,55.31
25501,127,49.84
25502,137,48.01
25503,152,47.89
25504,7,48.87
25505,108,51.88
25506,141,43.25
25507,58,51.29
25508,139,71.75
25509,88,35.92
25510,151,62.18
25511,88,50.14
25512,105,56.23
25513,79,60.44
25514,46,36.61
25515,35,69.26
25516,13,51.9
25517,76,50.12
25518,121,58.09
25519,89,39.36
25520,138,52.34
25521,56,46.42
25522,110,48.44
25523,89,52.5
25524,155,46.4
25525,46,57.8
25526,150,56.58
25527,60,39.46
25528,149,47.28
25529,148,62.29
25530,124,58.25
25531,111,43.17
25532,118,80.89
25533,123,47.83
25534,112,55.43
25535,100,60.5
25536,25,64.35
25537,3,61.22
25538,64,47.29
25539,17,65.85
25540,11,26.94
25541,152,47.51
25542,45,60.26
25543,94,68.06
25544,123,53.96
25545,74,45.19
25546,9,48.08
25547,66,48.62
25548,124,49.78
25549,18,48.43
25550,32,41.44
25551,74,54.44
25552,31,53.6
25553,63,42.29
25554,13,43.13
25555,30,58.44
25556,123,73.43
25557,105,51.41
25558,98,48.5
25559,97,33.32
25560,35,54.16
25561,2,50.48
25562,111,50.92
25563,2,44.0
25564,99,54.59
25565,78,60.24
25566,93,59.59
25567,101,55.57
25568,86,50.25
25569,151,50.88
25570,91,52.8
25571,58,43.71
25572,43,67.41
25573,93,48.35
25574,143,38.79
25575,88,48.0
25576,99,55.97
25577,112,40.95
25578,40,44.33
25579,42,58.57
25580,12,43.94
25581,110,50.85
25582,70,49.78
25583,75,34.68
25584,15,62.19
25585,128,58.03
25586,72,73.19
25587,95,56.1
25588,81,59.68
25589,38,68.45
25590,57,42.55
25591,22,57.53
25592,111,54.44
25593,100,53.23
25594,65,50.41
25595,82,56.29
25596,154,60.59
25597,148,38.49
25598,28,52.43
25599,147,52.89
25600,124,52.42
25601,138,57.47
25602,71,48.5
25603,65,49.66
25604,128,62.55
25605,34,46.6
25606,126,56.45
25607,29,45.82
25608,28,39.24
25609,29,29.2
25610,73,45.28
25611,68,42.22
25612,72,48.57
25613,70,44.69
25614,39,42.4
25615,52,49.26
25616,16,33.79
25617,26,45.73
25618,76,41.17
25619,3,41.66
25620,109,57.77
25621,100,37.03
25622,29,42.75
25623,13,50.11
25624,131,42.66
25625,110,39.12
25626,10,52.81
25627,10,48.97
25628,50,59.2
25629,74,42.38
25630,71,54.94
25631,71,40.67
25632,28,43.34
25633,104,55.79
25634,110,38.46
25635,51,52.97
25636,122,48.18
25637,106,48.55
25638,152,53.53
25639,99,49.37
25640,38,52.55
25641,2,63.01
25642,152,46.35
25643,122,59.75
25644,85,42.61
25645,142,50.35
25646,58,50.73
25647,85,45.3
25648,55,33.87
25649,31,56.05
25650,112,67.21
25651,91,57.77
25652,29,44.34
25653,65,45.42
25654,39,39.47
25655,31,50.95
25656,71,49.45
25657,142,70.4
25658,110,44.14
25659,79,50.93
25660,123,57.33
25661,123,59.7
25662,128,51.64
25663,60,24.34
25664,61,40.63
25665,97,39.79
25666,17,62.29
25667,111,46.78
25668,55,42.49
25669,129,41.36
25670,108,43.61
25671,38,51.44
25672,120,49.01
25673,40,64.48
25674,133,61.49
25675,104,55.77
25676,3,45.19
25677,69,34.81
25678,61,42.99
25679,68,51.96
25680,156,43.72
25681,31,51.21
25682,4,65.45
25683,21,48.95
25684,28,45.13
25685,137,46.44
25686,36,51.44
25687,82,47.37
25688,123,57.88
25689,25,45.67
25690,74,60.42
25691,155,54.29
25692,50,42.54
25693,23,36.14
25694,104,37.81
25695,97,53.9
25696,34,53.71
25697,79,46.0
25698,128,57.68
25699,74,35.69
25700,72,55.54
25701,112,31.82
25702,82,58.35
25703,75,50.25
25704,123,29.43
25705,41,45.37
25706,86,44.56
25707,66,46.73
25708,66,46.59
25709,111,54.12
25710,47,52.15
25711,54,53.18
25712,86,37.16
25713,34,47.33
25714,8,54.47
25715,104,47.49
25716,108,40.02
25717,122,60.02
25718,9,42.52
25719,46,57.26
25720,68,47.53
25721,80,56.58
25722,124,37.3
25723,66,78.04
25724,123,53.96
25725,19,45.8
25726,13,53.42
25727,112,57.12
25728,129,54.54
25729,32,49.53
25730,107,59.11
25731,137,42.14
25732,131,48.92
25733,147,62.3
25734,149,58.16
25735,147,57.11
25736,10,61.33
25737,155,52.71
25738,121,57.34
25739,100,41.77
25740,106,39.02
25741,37,48.65
25742,27,50.24
25743,14,58.56
25744,54,68.33
25745,136,46.99
25746,142,47.39
25747,22,72.78
25748,141,57.1
25749,38,52.34
25750,54,46.54
25751,121,71.6
25752,68,54.92
25753,30,51.93
25754,63,53.74
25755,16,48.58
25756,117,45.1
25757,29,48.68
25758,128,45.7
25759,38,47.12
25760,144,45.94
25761,113,52.7
25762,122,43.44
25763,97,24.75
25764,49,53.73
25765,58,52.86
25766,68,54.03
25767,50,41.25
25768,116,48.16
25769,141,55.34
25770,30,49.45
25771,33,77.53
25772,68,67.84
25773,51,47.08
25774,34,58.48
25775,44,59.13
25776,110,54.13
25777,34,36.21
25778,133,65.4
25779,110,44.56
25780,91,61.28
25781,83,38.95
25782,152,45.22
25783,56,33.46
25784,53,55.75
25785,28,59.44
25786,61,50.27
25787,9,68.07
25788,105,44.85
25789,110,56.61
25790,123,45.55
25791,100,55.03
25792,39,67.72
25793,55,50.04
25794,11,38.78
25795,58,61.58
25796,40,52.48
25797,156,52.87
25798,9,50.26
25799,13,63.04
25800,85,34.13
25801,100,58.94
25802,86,34.82
25803,20,51.21
25804,50,46.64
25805,125,49.53
25806,124,61.87
25807,91,56.94
25808,127,63.13
25809,61,60.14
25810,46,35.04
25811,121,42.36
25812,14,52.81
25813,79,54.33
25814,142,49.28
25815,70,45.82
25816,27,51.22
25817,63,48.44
25818,65,52.23
25819,52,47.57
25820,7,46.34
25821,26,51.19
25822,37,48.56
25823,149,58.97
25824,70,68.36
25825,55,48.44
25826,11,45.47
25827,66,58.84
25828,2,32.58
25829,30,44.72
25830,126,57.17
25831,124,51.05
25832,105,58.09
25833,106,59.3
25834,6,45.95
25835,16,59.42
25836,124,51.39
25837,152,47.38
25838,47,35.4
25839,58,35.32
25840,8,44.29
25841,50,31.46
25842,124,48.08
25843,34,42.86
25844,54,56.42
25845,153,51.81
25846,60,48.58
25847,105,61.4
25848,6,53.85
25849,3,69.89
25850,72,45.14
25851,109,54.21
25852,140,54.34
25853,16,58.59
25854,14,37.67
25855,19,72.15
25856,45,50.02
25857,93,39.92
25858,42,44.34
25859,67,43.26
25860,54,33.7
25861,85,42.01
25862,126,49.34
25863,111,42.34
25864,13,56.57
25865,12,47.92
25866,108,52.89
25867,112,48.19
25868,43,48.55
25869,91,38.49
25870,81,51.57
25871,72,55.35
25872,72,60.08
25873,71,53.94
25874,75,44.15
25875,147,35.06
25876,4,53.93
25877,141,44.23
25878,123,39.0
25879,68,57.17
25880,123,52.88
25881,28,56.26
25882,18,46.25
25883,99,55.39
25884,21,48.88
25885,2,45.92
25886,21,47.78
25887,107,49.63
25888,31,58.41
25889,84,64.65
25890,80,51.48
25891,18,36.53
25892,3,70.74
25893,80,56.92
25894,127,52.72
25895,60,64.47
25896,148,49.47
25897,2,47.16
25898,150,37.92
25899,138,41.82
25900,108,21.35
25901,117,20.46
25902,78,55.02
25903,72,40.15
25904,102,77.01
25905,89,48.51
25906,56,42.59
25907,80,46.06
25908,79,62.73
25909,46,49.0
25910,72,49.84
25911,98,42.28
25912,73,73.74
25913,105,48.58
25914,104,58.32
25915,36,59.15
25916,43,42.7
25917,98,52.26
25918,112,56.09
25919,13,39.09
25920,54,60.11
25921,147,53.65
25922,99,46.63
25923,55,45.21
25924,56,47.64
25925,114,48.59
25926,15,63.3
25927,64,48.75
25928,137,46.58
25929,155,77.35
25930,34,38.03
25931,110,46.48
25932,50,47.78
25933,142,31.46
25934,56,72.54
25935,99,54.87
25936,93,41.98
25937,2,51.28
25938,105,35.06
25939,130,44.91
25940,56,64.34
25941,106,58.75
25942,6,23.78
25943,121,41.68
25944,138,57.39
25945,153,45.73
25946,10,35.43
25947,76,49.35
25948,97,50.06
25949,114,53.33
25950,56,48.82
25951,24,57.74
25952,66,41.79
25953,123,46.15
25954,4,50.35
25955,31,59.01
25956,89,60.0
25957,153,45.46
25958,75,51.46
25959,57,36.72
25960,115,62.01
25961,116,61.33
25962,123,47.41
25963,79,35.24
25964,46,38.78
25965,130,50.27
25966,6,58.2
25967,97,44.19
25968,36,48.93
25969,50,37.54
25970,117,54.7
25971,26,51.07
25972,58,37.52
25973,155,62.28
25974,38,50.83
25975,112,41.43
25976,45,61.59
25977,79,64.03
25978,72,56.57
25979,75,51.3
25980,100,70.88
25981,138,50.79
25982,126,50.1
25983,61,57.47
25984,1,63.09
25985,57,35.39
25986,134,56.21
25987,112,49.73
25988,20,37.06
25989,79,50.13
25990,20,45.59
25991,111,40.02
25992,110,50.1
25993,94,58.51
25994,43,60.26
25995,72,50.0
25996,156,26.84
25997,68,59.93
25998,8,42.68
25999,47,45.32
26000,90,40.93
26001,99,47.75
26002,66,59.2
26003,1,25.91
26004,100,47.43
26005,35,69.51
26006,40,52.24
26007,152,56.59
26008,137,49.41
26009,31,55.48
26010,55,66.42
26011,112,28.17
26012,75,35.8
26013,34,50.28
26014,12,37.07
26015,145,42.9
26016,143,72.82
26017,144,46.15
26018,88,28.03
26019,33,51.21
26020,66,45.59
26021,93,64.38
26022,69,61.54
26023,65,35.04
26024,53,44.24
26025,90,31.57
26026,151,68.3
26027,31,50.93
26028,128,33.99
26029,96,48.85
26030,20,51.92
26031,152,44.39
26032,128,39.76
26033,54,44.95
26034,42,48.52
26035,118,59.19
26036,3,46.81
26037,89,36.78
26038,15,53.61
26039,41,43.81
26040,101,34.08
26041,152,62.51
26042,154,62.48
26043,99,29.95
26044,28,38.02
26045,114,54.07
26046,3,38.22
26047,78,55.21
26048,104,66.35
26049,151,50.94
26050,134,69.95
26051,108,72.48
26052,43,34.52
26053,111,47.59
26054,25,54.85
26055,79,41.43
26056,90,44.69
26057,152,73.66
26058,99,46.07
26059,123,54.56
26060,97,46.22
26061,155,41.5
26062,9,54.29
26063,31,64.24
26064,23,50.5
26065,16,56.98
26066,65,40.47
26067,110,49.83
26068,40,67.88
26069,74,67.12
26070,27,54.44
26071,93,70.66
26072,133,68.56
26073,24,38.83
26074,88,54.65
26075,4,51.58
26076,44,65.65
26077,110,48.89
26078,131,59.16
26079,154,46.45
26080,40,57.67
26081,80,43.53
26082,38,68.65
26083,15,55.3
26084,58,53.11
26085,148,36.45
26086,73,59.62
26087,36,54.17
26088,93,61.34
26089,37,38.93
26090,91,45.36
26091,66,48.17
26092,49,18.4
26093,155,60.28
26094,93,61.79
26095,130,62.71
26096,112,65.56
26097,25,33.78
26098,71,58.32
26099,80,47.9
26100,53,39.88
26101,7,34.22
26102,26,43.55
26103,45,34.21
26104,23,38.06
26105,9,47.16
26106,7,49.55
26107,55,32.93
26108,47,57.23
26109,143,59.65
26110,134,57.33
26111,39,45.81
26112,52,60.69
26113,4,47.91
26114,143,39.69
26115,121,55.11
26116,89,53.59
26117,78,39.3
26118,65,26.48
26119,54,51.99
26120,77,51.15
26121,91,37.61
26122,13,51.63
26123,93,46.56
26124,143,72.28
26125,52,46.86
26126,82,22.36
26127,80,65.14
26128,46,48.02
26129,140,37.45
26130,54,49.01
26131,126,47.55
26132,65,42.21
